latitude,longitude,area_in_meters,confidence,geometry,full_plus_code
-33.51537727,-70.75194017,119.9194,0.8474,"POLYGON((-70.7518936675703 -33.5154403237088, -70.7518948577599 -33.5153136194227, -70.7519866635446 -33.5153142244715, -70.7519854734888 -33.5154409287543, -70.7518936675703 -33.5154403237088))",47RFF6MX+R6VX
-33.43136183,-70.66417062,56.9612,0.7738,"POLYGON((-70.6641274266651 -33.431393502098, -70.6641322414524 -33.4313260617466, -70.6642138027062 -33.4313301553609, -70.6642089879814 -33.4313975957135, -70.6641274266651 -33.431393502098))",47RFH89P+F84G
-33.52631382,-70.69035403,13.3705,0.7506,"POLYGON((-70.6903303646068 -33.5263211694291, -70.6903545107736 -33.5263069087931, -70.6903357342508 -33.5262846073918, -70.690345433768 -33.5262788788914, -70.6903803812726 -33.5263203870029, -70.6903465355842 -33.5263403761454, -70.6903303646068 -33.5263211694291))",47RFF8F5+FVCG
-33.5088639,-70.6428351,119.0765,0.7945,"POLYGON((-70.6427842677296 -33.5089223943682, -70.6427899817468 -33.5088022049224, -70.6428859301659 -33.5088054059739, -70.6428802162815 -33.5089255954204, -70.6427842677296 -33.5089223943682))",47RFF9R4+FV3F
-33.49370303,-70.64392618,23.7772,0.7577,"POLYGON((-70.6438970981563 -33.4936827662128, -70.6439414668925 -33.4936740388877, -70.6439552688626 -33.4937232966388, -70.6439109001032 -33.4937320239696, -70.6438970981563 -33.4936827662128))",47RFG944+GC8V
-33.49004398,-70.78133661,48.4148,0.7181,"POLYGON((-70.7813200724515 -33.4901072381202, -70.7813158174658 -33.4899816039454, -70.7813531590242 -33.4899807160533, -70.7813574140645 -33.4901063502251, -70.7813200724515 -33.4901072381202))",47RFG659+XFM6
-33.52117746,-70.6648323,85.095,0.8762,"POLYGON((-70.6647808140136 -33.5211324181833, -70.6648565448962 -33.521118503478, -70.6648837837726 -33.5212225067751, -70.664808052805 -33.5212364214992, -70.6647808140136 -33.5211324181833))",47RFF8HP+G3FV
-33.50544279,-70.5794926,21.9157,0.6712,"POLYGON((-70.5794597723673 -33.5054595800057, -70.5794585212603 -33.5054278429618, -70.5795254271749 -33.505425991923, -70.5795266783062 -33.5054577289646, -70.5794597723673 -33.5054595800057))",47RFFCVC+R6C6
-33.39384265,-70.56742403,80.3679,0.8644,"POLYGON((-70.5673637951153 -33.3938704545718, -70.5674030057592 -33.3937877316519, -70.5674842710011 -33.3938148354228, -70.5674450604244 -33.3938975583661, -70.5673637951153 -33.3938704545718))",47RFJC4M+F287
-33.42965806,-70.64346926,202.3527,0.719,"POLYGON((-70.6434031927791 -33.429558093158, -70.6434929585769 -33.4295455126809, -70.6435353230905 -33.4297580329968, -70.6434455570823 -33.4297706135107, -70.6434031927791 -33.429558093158))",47RFH9C4+4JJQ
-33.47028793,-70.6856982,41.6683,0.6732,"POLYGON((-70.6856967245838 -33.4703361850588, -70.6856971373706 -33.4702927927624, -70.6856537498235 -33.4702925028506, -70.68565409459 -33.4702562628775, -70.6857284664427 -33.4702567598153, -70.6857277089348 -33.4703363920837, -70.6856967245838 -33.4703361850588))",47RFG8H7+VPMG
-33.41187719,-70.70525532,8.5339,0.6508,"POLYGON((-70.7052429207009 -33.4118950800773, -70.7052453222398 -33.4118582722553, -70.7052677193586 -33.41185930005, -70.7052653178291 -33.4118961078715, -70.7052429207009 -33.4118950800773))",47RFH7QV+6VXX
-33.50545609,-70.72393217,61.7839,0.68,"POLYGON((-70.7239242346438 -33.5055250720453, -70.7238959003164 -33.5053937931959, -70.7239401040077 -33.5053870974944, -70.7239684383999 -33.5055183763313, -70.7239242346438 -33.5055250720453))",47RFF7VG+RC8J
-33.47562734,-70.69805686,66.335,0.7122,"POLYGON((-70.6979970175416 -33.4756257964548, -70.6980740529866 -33.475570474474, -70.6981090920582 -33.4756047407022, -70.6980749161624 -33.4756292836897, -70.6981004179259 -33.4756542229551, -70.6980575583675 -33.4756850019796, -70.6979970175416 -33.4756257964548))",47RFG8F2+PQWR
-33.41548304,-70.66380224,45.719,0.8323,"POLYGON((-70.663771854301 -33.4155178728875, -70.6637625770194 -33.4154556512168, -70.6638330768215 -33.4154482586216, -70.6638414871491 -33.4155106401891, -70.663771854301 -33.4155178728875))",47RFH8MP+RF4M
-33.46125671,-70.61703823,187.1883,0.8941,"POLYGON((-70.6169537838148 -33.4612394624468, -70.6169664936079 -33.4612383365286, -70.6169614017045 -33.4611979554136, -70.6170721499708 -33.4611881445395, -70.6170772419246 -33.4612285256486, -70.6171253133005 -33.46122426711, -70.6171352189079 -33.4613028218324, -70.6169636892703 -33.4613180171874, -70.6169537838148 -33.4612394624468))",47RFG9QM+F5WQ
-33.50258845,-70.67296732,7.4173,0.6751,"POLYGON((-70.6729590958688 -33.5026053663218, -70.672952661258 -33.502574953934, -70.6729755960631 -33.5025715481657, -70.6729820306816 -33.5026019605524, -70.6729590958688 -33.5026053663218))",47RFF8WG+XR7C
-33.463424,-70.68989769,59.6628,0.725,"POLYGON((-70.6898614328761 -33.4634648679172, -70.6898650012404 -33.4633810702295, -70.6899339389667 -33.4633831324482, -70.6899303706689 -33.4634669301357, -70.6898614328761 -33.4634648679172))",47RFG8P6+J2Q3
-33.48041011,-70.68010205,19.5154,0.6605,"POLYGON((-70.6800798359677 -33.4804312281625, -70.6800768523858 -33.480391477459, -70.6801242701922 -33.4803889782148, -70.6801272537957 -33.4804287289164, -70.6800798359677 -33.4804312281625))",47RFG899+RXJG
-33.40998501,-70.67306326,32.6353,0.7427,"POLYGON((-70.673036652008 -33.4100135893419, -70.6730409949046 -33.4099448465103, -70.6730707388228 -33.4099461682124, -70.6730690481583 -33.4099729295474, -70.673095451254 -33.4099741027903, -70.6730927990578 -33.4100160842873, -70.673036652008 -33.4100135893419))",47RFH8RG+2Q3H
-33.46735959,-70.63519086,77.9751,0.8715,"POLYGON((-70.6351359461474 -33.4673920107769, -70.6351539438646 -33.467312558671, -70.6352457836812 -33.4673271719149, -70.6352277860461 -33.4674066240318, -70.6351359461474 -33.4673920107769))",47RFG9M7+3W3Q
-33.46435242,-70.70586561,38.1626,0.844,"POLYGON((-70.705860911193 -33.46430660849, -70.7059025022291 -33.4643183839018, -70.7058703215559 -33.4643982300645, -70.705828730485 -33.4643864546432, -70.705860911193 -33.46430660849))",47RFG7PV+7M2V
-33.50254815,-70.7968061,90.853,0.7723,"POLYGON((-70.7967629221759 -33.5025978220658, -70.7967777144526 -33.5025526582572, -70.7967531054195 -33.5025470012418, -70.7967720525294 -33.5024891518706, -70.796862394602 -33.5025099192802, -70.7968286553052 -33.5026129324783, -70.7967629221759 -33.5025978220658))",47RFF6W3+X7P2
-33.4824178,-70.74976232,54.3644,0.7381,"POLYGON((-70.749758740216 -33.4824648430192, -70.7497068292425 -33.4824104804451, -70.7497656898425 -33.4823708187094, -70.7498178914548 -33.4824249854274, -70.749758740216 -33.4824648430192))",47RFG792+23Q8
-33.4334064,-70.75632747,61.7261,0.8387,"POLYGON((-70.7562975423068 -33.4333948112502, -70.7562634356176 -33.4334000286182, -70.7562590401594 -33.4333798291162, -70.7563579824184 -33.4333646936957, -70.7563751008996 -33.4334433618876, -70.7563102652668 -33.4334532799522, -70.7562975423068 -33.4333948112502))",47RFH68V+JFMP
-33.49856727,-70.73988375,70.9518,0.8327,"POLYGON((-70.7398389867184 -33.4985210919692, -70.7399026622852 -33.498509925492, -70.7399285287908 -33.4986134593624, -70.7398648531523 -33.4986246258552, -70.7398389867184 -33.4985210919692))",47RFG726+H2H8
-33.5160157,-70.62548069,125.2046,0.7716,"POLYGON((-70.6253902561087 -33.5160286842674, -70.6254213737459 -33.5159570613023, -70.6255711196659 -33.5160027091663, -70.6255400021403 -33.5160743321625, -70.6253902561087 -33.5160286842674))",47RFF9MF+HRR8
-33.47589773,-70.56615603,81.1321,0.8855,"POLYGON((-70.5660907566951 -33.4759156657541, -70.5661415824909 -33.4758414507861, -70.5662213179881 -33.4758798005129, -70.5661704922404 -33.4759540155119, -70.5660907566951 -33.4759156657541))",47RFGCFM+JGX2
-33.52197354,-70.64136641,57.0099,0.7719,"POLYGON((-70.6413729322324 -33.5220213611792, -70.6413669460183 -33.5219916634443, -70.6413256529722 -33.5219975026874, -70.6413149697906 -33.5219445030162, -70.641394824238 -33.5219332107998, -70.6414114936931 -33.5220159081955, -70.6413729322324 -33.5220213611792))",47RFF9H5+6F63
-33.39787524,-70.74505757,30.1013,0.7383,"POLYGON((-70.7450178175974 -33.3978632456657, -70.7450623984949 -33.3978400312265, -70.7450973426358 -33.3978872452832, -70.745052761725 -33.3979104597352, -70.7450178175974 -33.3978632456657))",47RFJ723+RXWR
-33.3963776,-70.57701577,124.9676,0.8429,"POLYGON((-70.5769290696395 -33.3963876344699, -70.5769754172382 -33.3963124573382, -70.5771024723374 -33.3963675704181, -70.5770561248219 -33.3964427475938, -70.5769290696395 -33.3963876344699))",47RFJC3F+C5XV
-33.50276308,-70.69446635,142.5194,0.7801,"POLYGON((-70.6944839071304 -33.5028332621614, -70.6944461418366 -33.5027546740991, -70.694362192584 -33.5027829879172, -70.6943416837047 -33.5027403096092, -70.6944723092581 -33.5026962531081, -70.6945023840277 -33.5027588375135, -70.6945475805621 -33.5027435938878, -70.6945757800758 -33.502802275803, -70.6944839071304 -33.5028332621614))",47RFF8W4+V6VC
-33.40531625,-70.72901879,50.0957,0.6763,"POLYGON((-70.7289738683167 -33.4052927536131, -70.7290826892747 -33.4052844228802, -70.7290852351489 -33.4053078163897, -70.7290325841346 -33.4053118470739, -70.7290369775769 -33.4053522176925, -70.7289808075793 -33.405356517747, -70.7289738683167 -33.4052927536131))",47RFH7VC+V9H7
-33.52772283,-70.55397207,57.2073,0.7612,"POLYGON((-70.5539392626626 -33.5277697716323, -70.5539483375899 -33.5276722017469, -70.5540048793458 -33.5276758905762, -70.5539958044818 -33.5277734604639, -70.5539392626626 -33.5277697716323))",47RFFCCW+WC65
-33.39307743,-70.65511769,4.4933,0.71,"POLYGON((-70.6550951696512 -33.3930819045608, -70.6550954049479 -33.3930721959029, -70.6551402185559 -33.3930729601203, -70.6551399832642 -33.393082668778, -70.6550951696512 -33.3930819045608))",47RFJ84V+QX6R
-33.49931081,-70.63232892,53.0683,0.7923,"POLYGON((-70.6322848285557 -33.4993392114053, -70.6322900417256 -33.4992774770367, -70.6323729996831 -33.4992823941674, -70.6323677865722 -33.4993441285376, -70.6322848285557 -33.4993392114053))",47RFG929+73FF
-33.40770771,-70.64933611,80.9797,0.8273,"POLYGON((-70.6492827957095 -33.4076690992324, -70.6493617343553 -33.407652680478, -70.6493894209161 -33.4077463126472, -70.6493104821923 -33.4077627314213, -70.6492827957095 -33.4076690992324))",47RFH9R2+W77J
-33.42104764,-70.66646882,452.6869,0.9091,"POLYGON((-70.6662921282892 -33.42085165345, -70.6663717396834 -33.4208158271743, -70.6666455120745 -33.4212436216563, -70.6665659004187 -33.4212794481159, -70.6662921282892 -33.42085165345))",47RFH8HM+HCJ5
-33.46870021,-70.71741488,102.8813,0.8745,"POLYGON((-70.7173486229442 -33.4687359740313, -70.7173930020147 -33.4686367573484, -70.7174811493064 -33.4686644518154, -70.717436770325 -33.4687636685267, -70.7173486229442 -33.4687359740313))",47RFG7JM+G28W
-33.51517373,-70.77610846,128.9221,0.8493,"POLYGON((-70.776072851151 -33.5151742714809, -70.7760509789656 -33.5151737894785, -70.7760529982709 -33.5151094964545, -70.776157797854 -33.5151118059145, -70.7761535972995 -33.5152455532345, -70.7760706697578 -33.5152437257786, -70.776072851151 -33.5151742714809))",47RFF6MF+WHJ4
-33.49869442,-70.76779217,19.4237,0.6501,"POLYGON((-70.7677427279558 -33.4987023267216, -70.7677436729899 -33.4986831239686, -70.7678416099955 -33.4986865070571, -70.7678406649831 -33.49870570981, -70.7677427279558 -33.4987023267216))",47RFG62J+GVG8
-33.5221821,-70.76091458,60.4464,0.7253,"POLYGON((-70.7608688651877 -33.5222150824195, -70.7608698423719 -33.5221500231068, -70.7609658540613 -33.5221510347464, -70.7609654257884 -33.5221795505408, -70.760954938376 -33.5221794400428, -70.7609543895323 -33.5222159835576, -70.7608688651877 -33.5222150824195))",47RFF6HQ+4JGP
-33.51226971,-70.55591245,45.256,0.7392,"POLYGON((-70.5558655 -33.5122461, -70.5559599 -33.5122468, -70.5559594 -33.5122933, -70.555865 -33.5122926, -70.5558655 -33.5122461))",47RFFCQV+3JW9
-33.51183225,-70.7185059,341.9989,0.8201,"POLYGON((-70.718489 -33.5119104, -70.7184664 -33.5119191, -70.7184406 -33.5118721, -70.7184105 -33.5118836, -70.7183772 -33.511823, -70.7184074 -33.5118114, -70.718386 -33.5117722, -70.7185055 -33.5117263, -70.7185269 -33.5117654, -70.718568 -33.5117496, -70.7186413 -33.5118834, -70.7185033 -33.5119364, -70.718489 -33.5119104))",47RFF7QJ+7H9Q
-33.41672493,-70.57919189,77.9866,0.8294,"POLYGON((-70.5791973764913 -33.4166613380662, -70.5792544300599 -33.4166886681822, -70.579186408566 -33.4167885310323, -70.5791293549482 -33.4167612008854, -70.5791973764913 -33.4166613380662))",47RFHCMC+8875
-33.43542182,-70.77211891,167.5553,0.8017,"POLYGON((-70.7720519112319 -33.4353705556581, -70.7721162017894 -33.4353706064641, -70.7721162278955 -33.4353473768748, -70.7721801546843 -33.4353474273612, -70.7721799993679 -33.4354857262643, -70.772051781833 -33.4354856249786, -70.7720519112319 -33.4353705556581))",47RFH67H+R5J2
-33.47079696,-70.63315621,34.7576,0.6703,"POLYGON((-70.6331055236839 -33.4708056591389, -70.6331149577901 -33.4707707960431, -70.6332068923046 -33.4707882696431, -70.6331974582344 -33.4708231327445, -70.6331055236839 -33.4708056591389))",47RFG9H8+MPQ2
-33.5017537,-70.65709059,176.1115,0.8946,"POLYGON((-70.6570078394343 -33.5017012925868, -70.657123361654 -33.5016712432471, -70.6571733417425 -33.5018061032717, -70.6570578193653 -33.5018361526633, -70.6570078394343 -33.5017012925868))",47RFF8XV+75VR
-33.5147453,-70.64413607,53.6123,0.8699,"POLYGON((-70.6440915809913 -33.5147165906095, -70.6441619734646 -33.514703568236, -70.6441805468498 -33.5147740134204, -70.6441101543234 -33.514787035806, -70.6440915809913 -33.5147165906095))",47RFF9P4+4854
-33.40868956,-70.57098557,225.6934,0.8317,"POLYGON((-70.5709790895535 -33.4087594114054, -70.5709710509699 -33.4087791138622, -70.5708849743236 -33.4087544113148, -70.5709462056062 -33.4086043344322, -70.5710082839348 -33.4086221498743, -70.5710111097655 -33.4086152237844, -70.5710943106822 -33.4086391009953, -70.5710574860813 -33.4087293579381, -70.571022664104 -33.408719364647, -70.571003470376 -33.4087664082771, -70.5709790895535 -33.4087594114054))",47RFHCRH+GJCF
-33.44272884,-70.6160743,96.8652,0.8994,"POLYGON((-70.6160120081603 -33.4427639515185, -70.6160257121038 -33.4426808661993, -70.6161365920611 -33.4426937198449, -70.6161228882224 -33.4427768051729, -70.6160120081603 -33.4427639515185))",47RFH94M+WH3W
-33.42169092,-70.66427553,56.6766,0.8143,"POLYGON((-70.6642334113505 -33.4217243795183, -70.6642462223548 -33.4216489933766, -70.6643175652494 -33.4216574146734, -70.6643049074941 -33.4217328189028, -70.6642334113505 -33.4217243795183))",47RFH8HP+87H6
-33.51955712,-70.7821525,57.9022,0.835,"POLYGON((-70.7821183611694 -33.5195993331398, -70.782121429176 -33.5195132680358, -70.7821866372447 -33.5195148988417, -70.782183569303 -33.5196009639453, -70.7821183611694 -33.5195993331398))",47RFF6J9+54HJ
-33.43202695,-70.60130261,168.0576,0.7428,"POLYGON((-70.6012341 -33.4320992, -70.6012746 -33.4319376, -70.6013711 -33.4319547, -70.6013306 -33.4321163, -70.6012341 -33.4320992))",47RFH99X+5FPV
-33.48043044,-70.62615563,269.5782,0.7994,"POLYGON((-70.6260554600466 -33.4804910573855, -70.6261183419526 -33.4805016804218, -70.626147145677 -33.4803819516371, -70.6260962911857 -33.4803733604682, -70.6261106348773 -33.4803137379056, -70.6261995342154 -33.4803287562164, -70.6262078657147 -33.4802941244083, -70.6262539670158 -33.4803019125572, -70.6262097288607 -33.4804857988145, -70.6261636274647 -33.4804780106535, -70.6261402104402 -33.4805753484935, -70.6260392835003 -33.4805582982886, -70.6260554600466 -33.4804910573855))",47RFG99F+RGHJ
-33.44080035,-70.72603691,89.5682,0.817,"POLYGON((-70.7259856761001 -33.4408432407618, -70.7259782890815 -33.4407647100513, -70.7260881509263 -33.4407574464419, -70.7260955380427 -33.4408359771428, -70.7259856761001 -33.4408432407618))",47RFH75F+MHGX
-33.47349295,-70.67137153,106.5471,0.8907,"POLYGON((-70.6712995557746 -33.4735279653081, -70.6713015070361 -33.473455251325, -70.6714435086504 -33.4734579275367, -70.6714415575075 -33.4735306415185, -70.6712995557746 -33.4735279653081))",47RFG8GH+JF26
-33.48060636,-70.59839881,11.1128,0.6852,"POLYGON((-70.5983787347919 -33.4806197363283, -70.598378959768 -33.4805927425149, -70.5984188772511 -33.4805929761264, -70.5984186522872 -33.4806199699395, -70.5983787347919 -33.4806197363283))",47RFGC92+QJ5J
-33.42310722,-70.72116082,123.4408,0.7537,"POLYGON((-70.7210799142592 -33.4230726744221, -70.7211325018586 -33.4230615905296, -70.7211363594316 -33.4230744598897, -70.7212216266476 -33.4230564880583, -70.7212446190326 -33.4231331932738, -70.7211067640977 -33.4231622490285, -70.7210799142592 -33.4230726744221))",47RFH7GH+QG4Q
-33.4109698,-70.73862404,27.195,0.7504,"POLYGON((-70.7385861564357 -33.4109560906006, -70.7386536900577 -33.4109457461851, -70.738661912601 -33.4109835028685, -70.7385943789508 -33.4109938472894, -70.7385861564357 -33.4109560906006))",47RFH7Q6+JH66
-33.44343108,-70.63872003,137.5508,0.8607,"POLYGON((-70.6386582792026 -33.4434713539812, -70.6386620835415 -33.4434397866466, -70.6386310780585 -33.443437160453, -70.6386376444009 -33.4433826749065, -70.6388023830251 -33.4433966283359, -70.6387920124943 -33.443482681225, -70.6386582792026 -33.4434713539812))",47RFH946+JGCQ
-33.44920804,-70.56700851,19.0074,0.6558,"POLYGON((-70.5669894046152 -33.4492363255475, -70.5669968717966 -33.4491770348555, -70.567027603763 -33.4491797547254, -70.5670201366023 -33.4492390454186, -70.5669894046152 -33.4492363255475))",47RFHC2M+859P
-33.40199729,-70.65460745,88.2409,0.8845,"POLYGON((-70.6545461722356 -33.4019662415015, -70.654650696466 -33.4019494452862, -70.6546687166701 -33.4020283365681, -70.6545641923503 -33.4020451328024, -70.6545461722356 -33.4019662415015))",47RFH8XW+6524
-33.42314385,-70.72421776,141.2848,0.8199,"POLYGON((-70.7242479403231 -33.4231521755852, -70.7242513750692 -33.4231913890398, -70.7241395532931 -33.4231982761014, -70.7241318697468 -33.4231105540427, -70.7243221975317 -33.4230988317706, -70.7243264464862 -33.4231473403609, -70.7242479403231 -33.4231521755852))",47RFH7GG+P8V6
-33.48760401,-70.67508525,58.4683,0.7526,"POLYGON((-70.6750322434104 -33.4875837850926, -70.6751054419981 -33.4875582292311, -70.6751382622285 -33.4876242306312, -70.6750650635966 -33.4876497865134, -70.6750322434104 -33.4875837850926))",47RFG86F+XX3V
-33.52845867,-70.66299748,50.6309,0.7586,"POLYGON((-70.6629984149554 -33.528516026295, -70.6629539242241 -33.5284144018138, -70.662996533152 -33.5284013172919, -70.663041023926 -33.5285029417564, -70.6629984149554 -33.528516026295))",47RFF8CP+JR6J
-33.41438742,-70.70730232,44.4924,0.8332,"POLYGON((-70.7072570876752 -33.4143677604679, -70.7073191576742 -33.4143470916741, -70.707347563653 -33.41440708679, -70.7072854936192 -33.414427755599, -70.7072570876752 -33.4143677604679))",47RFH7PV+63WF
-33.39774107,-70.673572,53.6749,0.7785,"POLYGON((-70.673514843618 -33.397749337048, -70.6735407022608 -33.3977001062151, -70.6736291527113 -33.3977327932886, -70.6736032941095 -33.3977820241381, -70.673514843618 -33.397749337048))",47RFJ82G+WH38
-33.51080594,-70.65279637,92.4056,0.8565,"POLYGON((-70.6527616080741 -33.5108622442656, -70.6527459555098 -33.5107586573627, -70.6528311214872 -33.51074962684, -70.6528467741502 -33.5108532137292, -70.6527616080741 -33.5108622442656))",47RFF8QW+MVGP
-33.40006992,-70.64577687,116.4317,0.8524,"POLYGON((-70.6457459230672 -33.4001197120083, -70.6457393772625 -33.4000727103872, -70.6456788702429 -33.400078638806, -70.6456738495655 -33.4000425880142, -70.6458420766354 -33.400026105217, -70.6458536432417 -33.4001091576138, -70.6457459230672 -33.4001197120083))",47RFH9X3+XMH6
-33.5037836,-70.77023248,30.3069,0.8099,"POLYGON((-70.7701862983273 -33.503772663602, -70.7702130846568 -33.503746979064, -70.7702784780576 -33.5037948432955, -70.7702524694213 -33.5038202343999, -70.7701862983273 -33.503772663602))",47RFF6WH+FWJP
-33.44057683,-70.74562331,49.6157,0.768,"POLYGON((-70.7455706 -33.4406001, -70.7455698 -33.4405548, -70.745676 -33.4405536, -70.7456769 -33.4405988, -70.7455706 -33.4406001))",47RFH753+QQ6R
-33.41744296,-70.59666488,104.5628,0.6507,"POLYGON((-70.5965928617347 -33.4174691220276, -70.5966201871315 -33.4173888571701, -70.5967369033334 -33.417416800643, -70.5967095780374 -33.4174970655229, -70.5965928617347 -33.4174691220276))",47RFHCM3+28G8
-33.43948943,-70.72977034,20.3662,0.7242,"POLYGON((-70.7297467960702 -33.4395160763505, -70.729761924134 -33.4394570300766, -70.7297938796977 -33.4394627847862, -70.7297787516547 -33.4395218310633, -70.7297467960702 -33.4395160763505))",47RFH76C+635F
-33.41197389,-70.69488654,109.8265,0.8529,"POLYGON((-70.6948059221462 -33.4119858289084, -70.6948470609611 -33.4119137461913, -70.6949671694537 -33.4119619585128, -70.6949260307192 -33.4120340412668, -70.6948059221462 -33.4119858289084))",47RFH8Q4+6294
-33.41791216,-70.64042669,10.5158,0.6587,"POLYGON((-70.6404049983341 -33.4179016886691, -70.6404335375871 -33.417891974627, -70.6404483741635 -33.4179226281544, -70.6404198349024 -33.4179323422002, -70.6404049983341 -33.4179016886691))",47RFH9J5+RRPF
-33.52566673,-70.56160555,45.7218,0.7647,"POLYGON((-70.5615767028075 -33.5257157773539, -70.561591770423 -33.5256132914336, -70.5616344062372 -33.5256176885544, -70.5616193386731 -33.5257201744784, -70.5615767028075 -33.5257157773539))",47RFFCFQ+P9J8
-33.45029547,-70.72647428,50.7102,0.8545,"POLYGON((-70.7264219967729 -33.4502791876742, -70.7265100556384 -33.4502596080305, -70.7265265571175 -33.4503117596284, -70.726438498204 -33.4503313392853, -70.7264219967729 -33.4502791876742))",47RFG7XF+VCJ5
-33.49862886,-70.59809477,73.6204,0.8371,"POLYGON((-70.5981048095386 -33.49856365564, -70.5981558733475 -33.4985876004927, -70.5980847423806 -33.4986940755809, -70.5980336785262 -33.4986701307005, -70.5981048095386 -33.49856365564))",47RFGC22+GQRX
-33.40129481,-70.67382776,131.0233,0.869,"POLYGON((-70.6738262612794 -33.4012107283012, -70.6739022438715 -33.4012385244093, -70.6738292594015 -33.4013788810414, -70.6737532767067 -33.401351084892, -70.6738262612794 -33.4012107283012))",47RFH8XG+FFM8
-33.52838237,-70.76213919,41.6569,0.7847,"POLYGON((-70.7621174743014 -33.5283867652481, -70.7621068415598 -33.5284037798786, -70.7620793405995 -33.5283917251542, -70.7621078228658 -33.5283461475246, -70.762202512581 -33.5283876536101, -70.7621846630842 -33.5284162166242, -70.7621174743014 -33.5283867652481))",47RFF6CQ+J4XP
-33.40381022,-70.68752134,24.4716,0.7072,"POLYGON((-70.6874927856501 -33.4038324259029, -70.6875069843785 -33.403779874515, -70.6875498955163 -33.4037880305965, -70.6875356968129 -33.4038405819884, -70.6874927856501 -33.4038324259029))",47RFH8W6+FXHF
-33.48794474,-70.7648072,95.994,0.7834,"POLYGON((-70.7647584589403 -33.4879933573605, -70.7647634074936 -33.4878929269604, -70.7648559413153 -33.4878961281057, -70.7648509928693 -33.4879965585061, -70.7647584589403 -33.4879933573605))",47RFG66P+R3G6
-33.48714192,-70.68622109,59.2606,0.7531,"POLYGON((-70.6861609009558 -33.4871263714164, -70.6862068639256 -33.4870905039822, -70.6862812830177 -33.4871574610329, -70.6862353200456 -33.4871933284945, -70.6861609009558 -33.4871263714164))",47RFG877+4GR9
-33.5117171,-70.77747604,78.2737,0.824,"POLYGON((-70.7774348733442 -33.5117647541358, -70.7774399977599 -33.5116666116881, -70.7775172141436 -33.5116694407911, -70.777512089819 -33.5117675832388, -70.7774348733442 -33.5117647541358))",47RFF6QF+8269
-33.51983858,-70.56788395,46.5021,0.781,"POLYGON((-70.5678306040588 -33.5198487816953, -70.5678539456347 -33.519839683674, -70.5678455485564 -33.5198245694934, -70.5679128177941 -33.5197983494243, -70.5679377176137 -33.5198431673592, -70.5678471067682 -33.5198784854668, -70.5678306040588 -33.5198487816953))",47RFFCJJ+3R9G
-33.52642461,-70.64401159,14.2515,0.7287,"POLYGON((-70.6439954087017 -33.5264445115502, -70.6439887038507 -33.526410053914, -70.6440277920819 -33.5264047186414, -70.6440344969475 -33.5264391762751, -70.6439954087017 -33.5264445115502))",47RFF9F4+C9Q4
-33.50141621,-70.71963301,17.6172,0.7328,"POLYGON((-70.7196193582811 -33.5014413202359, -70.7196094824751 -33.5013968910323, -70.7196466523671 -33.501391091999, -70.7196565281912 -33.501435521199, -70.7196193582811 -33.5014413202359))",47RFF7XJ+C4Q8
-33.46335316,-70.75705341,18.3727,0.7384,"POLYGON((-70.7570343308848 -33.4633136977481, -70.7570554102354 -33.4633106127228, -70.7570724933777 -33.4633926122112, -70.7570514140081 -33.4633956972396, -70.7570343308848 -33.4633136977481))",47RFG6PV+M54V
-33.40969727,-70.65746713,14.2998,0.7233,"POLYGON((-70.6574390839939 -33.4097086714478, -70.6574408067715 -33.4096832752304, -70.6574951852109 -33.4096858698412, -70.6574934624491 -33.4097112660588, -70.6574390839939 -33.4097086714478))",47RFH8RV+42F2
-33.42455831,-70.71325095,34.0327,0.7288,"POLYGON((-70.7132137507776 -33.4245380357928, -70.7132765623984 -33.424527938195, -70.7132881412627 -33.4245785817705, -70.7132253296063 -33.4245886793754, -70.7132137507776 -33.4245380357928))",47RFH7GP+5MHQ
-33.46043341,-70.73847223,67.3044,0.8539,"POLYGON((-70.7384261838559 -33.4603949627637, -70.7384965787361 -33.4603828981993, -70.7385182824915 -33.4604718670958, -70.7384478875437 -33.460483931675, -70.7384261838559 -33.4603949627637))",47RFG7Q6+RJCQ
-33.4342349,-70.68306091,33.6647,0.7748,"POLYGON((-70.6830387459115 -33.4342777634559, -70.6830461375596 -33.4341898605366, -70.6830830702522 -33.4341920437059, -70.6830756786417 -33.4342799466263, -70.6830387459115 -33.4342777634559))",47RFH888+8Q4J
-33.4615277,-70.67403195,116.5215,0.794,"POLYGON((-70.673969644549 -33.4615747856873, -70.6739961289696 -33.4614641101922, -70.6740942482835 -33.4614806053362, -70.6740677639844 -33.4615912808483, -70.673969644549 -33.4615747856873))",47RFG8QG+99PX
-33.42687852,-70.68907165,145.1821,0.7302,"POLYGON((-70.6890823168755 -33.4269906652458, -70.6890058514839 -33.4268192348179, -70.6890257029446 -33.4268130091918, -70.6890153274374 -33.4267897479325, -70.689068247339 -33.4267731516796, -70.6891261869249 -33.4269030483725, -70.6891051424799 -33.4269096481442, -70.6891340439105 -33.4269744430907, -70.6890823168755 -33.4269906652458))",47RFH8F6+69VW
-33.50846106,-70.69567409,55.3119,0.7076,"POLYGON((-70.695623562829 -33.5084292987324, -70.6956635588888 -33.5084160875184, -70.6956721098913 -33.5084342543897, -70.6956976905743 -33.5084258047509, -70.6957258032597 -33.5084855309277, -70.6956602264735 -33.508507191799, -70.695623562829 -33.5084292987324))",47RFF8R3+JP8F
